Mol_No,SMILES,actual,predict
1,CC(Cl)(Cl)Cl,2.0,2.828499999999997
13,BrC(Br)=C,7.0,6.392500000000005
14,CC(Cl)(Cl)[N+]([O-])=O,4.3,5.8625000000000025
20,CCCC(OCC)OCC,4.6,4.743666666666667
21,CCOC(C)OCC,4.0,4.665166666666667
34,C[CH]=[C]=[CH2],6.2,5.326999999999998
40,CC(Cl)CCl,2.9,3.0294999999999987
64,C1COCO1,9.3,9.684499999999996
87,CCC=C,3.9,4.634499999999999
91,FC(Cl)=C,4.0,2.7207750000000046
95,CCOc1ccccc1Cl,4.4,5.955499999999995
98,CCOc1ccc(Cl)cc1,4.4,5.6025
112,COc1ccccc1[N+]([O-])=O,5.5,5.836499999999997
121,CCCCCCCCO,11.2,10.791500000000006
122,CCCCCCC=C,2.4,2.2059999999999995
123,CCCCCO,13.9,12.139500000000004
130,CC(C)C(O)C(C)(C)CO.CC(C)C(O)=O,9.8,12.827500000000008
134,[O-][N+](=O)c1ccc(F)c(F)c1F,3.5,3.489000000000002
143,Sc1cc(Cl)c(Cl)cc1Cl,9.1,5.8235
146,Oc1c(Cl)cc(Cl)cc1Cl,10.8,12.867250000000002
147,[O-][N+](=O)c1ccc(Cl)c(F)c1Cl,4.2,3.998000000000001
161,OCC1CCC(CO)O1,18.9,16.812000000000022
166,COc1cccc(OC)c1O,13.7,13.082000000000008
186,NC(=O)CCl,12.8,13.68887500000001
187,CC(=O)OC(OC(C)=O)C(Cl)=C,8.8,10.592999999999996
189,ClC1CCCCC1=O,5.1,4.822000000000004
197,Clc1sccc1,8.0,3.891500000000006
200,CC\C(=C/C)C=O,5.5,11.383999999999997
201,CCCCC(CC)COC(C)=O,5.1,6.613083333333334
202,CCCCC(CC)COC(=O)C=C,3.0,6.028500000000001
205,CCC(CC)CO,13.5,13.917000000000016
206,CCC(=C)CC,3.5,5.019750000000001
216,Cc1cnccn1,10.5,7.436499999999995
219,CCC(C)CO,14.3,13.827500000000013
230,NC(=O)CN1CCCC1=O,11.2,14.353375000000014
241,Cc1ccccc1N,9.4,10.187958333333343
246,Clc1ccc(CC#N)cc1Cl,4.4,3.679500000000002
252,Oc1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O,14.4,13.8585
269,COC(C)(C)CCO,12.9,12.203499999999996
276,CC(C)C=C,3.8,4.756000000000003
279,CCCCc1cccc(C)c1,1.0,1.264499999999999
288,COc1ccc(Cl)cc1,6.7,6.307000000000004
293,Sc1ccc(Cl)cc1,10.6,5.947000000000006
295,CCN1CCOCC1,6.6,5.955100000000003
315,O=C1c2ccccc2C(=O)c3ccccc13,4.8,4.908999999999995
317,CC(=C)c1ccccc1,2.4,6.515500000000004
325,CC(C)(O)C#N,15.5,10.404000000000002
330,CC(=O)Oc1ccccc1C(O)=O,9.7,7.358000000000003
337,c1ccc2nc3ccccc3cc2c1,2.0,14.334500000000018
343,Nc1ncnc2nc[nH]c12,14.9,11.176549999999999
345,OCC(O)C(O)C(O)CO,36.0,20.498999999999988
348,OC(=O)CCC=C,11.3,12.309366666666671
378,O=Cc1ccccc1,5.3,6.6615
379,NC(=O)c1ccccc1,11.2,13.225375000000007
384,OC(c1ccccc1)C(=O)c2ccccc2,10.7,10.8015
385,N#Cc1ccccc1,3.3,6.493499999999999
387,s1cnc2ccccc12,8.4,6.7315000000000005
391,OCc1ccccc1,13.7,13.587999999999996
392,NCc1ccccc1,9.4,10.609083333333322
397,CC(=C)C(=O)OCc1ccccc1,4.1,5.955833333333336
400,ClCOCCl,7.6,5.947999999999995
401,O(c1ccccc1)c2cccc(Oc3cccc(Oc4ccccc4)c3)c2,5.1,6.166000000000005
402,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,13.8,13.510500000000004
406,[Br],0.0,4.9215
418,CC(=O)C(C)=O,6.8,5.418500000000002
441,ClC(Cl)(Cl)Cl,0.6,1.1815000000000004
455,Clc1ccccc1,2.0,2.8595000000000033
459,CSCCl,2.0,3.2896666666666645
463,FC(F)=C(F)Cl,0.0,4.019099999999992
466,C1CC[C@@H]2CCCC[C@@H]2C1,0.0,1.4308999999999998
474,N#CC#N,0.0,12.039999999999996
484,OC1CCCCC1,13.5,13.324000000000007
488,C1CCC(CC1)c2ccccc2,1.0,1.8896666666666673
492,C1C=CC=C1,2.0,1.8759999999999997
502,CC(=C)C1CCC(=CC1)C,4.3,4.883499999999989
508,CC(CCl)OC(C)CCl,5.1,5.8599999999999985
510,ClCCOCCCl,5.7,6.062499999999995
520,CC(C)CCCCOC(=O)c1ccccc1C(=O)OCCCCC(C)C,3.4,4.256000000000001
524,CC(C)O[P](F)(=O)OC(C)C,5.9,6.1575000000000095
540,CCCCNCCCC,4.3,3.2485000000000044
550,COC(Cl)Cl,6.5,6.1305000000000005
556,CCOCC,4.6,4.920166666666674
562,CCOC(=O)CCC(=O)OCC,8.7,7.101499999999992
563,CCO[S](=O)(=O)OCC,5.1,5.637999999999998
564,CCSCC,2.0,5.081999999999998
565,CCSSCC,5.7,4.631399999999998
577,CCCOCCOCCO,11.3,11.546133333333337
592,CNC,11.2,4.724999999999998
600,CC(C)=C=O,4.8,6.878499999999998
608,C[S](C)(=O)=O,12.3,6.023499999999999
609,C[S](C)=O,10.2,6.493500000000001
612,c1ccc(cc1)C#Cc2ccccc2,3.2,3.5145000000000026
628,CCCCCCCCCCCCO,9.3,10.216499999999998
633,O=C1CCCCCN1,3.9,12.091500000000005
640,CCOC(C)=O,7.2,7.951499999999987
642,CCC#C,5.0,5.204566666666666
643,CCOC(=O)C=C,5.5,7.648499999999999
646,CCc1ccccc1,1.4,2.2790666666666706
647,CCOC(=O)c1ccccc1,6.0,4.986500000000003
648,CCBr,2.3,4.894733333333329
649,CCCCOCC,4.7,3.9085000000000054
660,CCOC#C,5.9,5.659666666666661
664,CCI,6.0,4.328899999999998
682,ClCCCl,4.1,2.932500000000001
684,OCCO,26.0,15.616999999999987
687,CCCCOC.OCCO,4.9,11.003999999999992
699,CC(C)(C)OCCO,10.8,12.199999999999994
700,CCCCOCCO,12.3,9.692833333333327
703,CC(C)COCCO,9.6,11.960999999999997
710,C1CS1,6.5,7.754100000000009
711,NCCN,17.0,10.52399999999998
720,Fc1ccccc1,2.0,2.3459999999999988
726,OC=O,14.0,13.336500000000001
730,O=Cc1occc1,5.1,7.054500000000002
744,CCCCCCC,0.0,0.8099999999999998
749,OC(F)(C(F)F)C(F)(F)F,14.7,14.740750000000014
750,FC(F)=C(F)C(F)=C(F)F,0.0,6.634499999999992
753,Cc1c(C)c(C)c(C)c(C)c1C,0.0,2.9705000000000013
765,S,10.2,5.145999999999999
768,[nH]1ccc2ccccc12,6.5,7.104500000000007
771,IC(=C)C=C,6.2,6.196500000000001
772,CC(C)CCOC(C)=O,7.0,6.4254999999999916
777,CC(C)CO,15.9,14.27050000000002
778,CC(C)COC=O,6.7,7.953000000000018
781,CC(C)=C,1.5,4.487250000000002
793,CC(C)OC(C)C,3.2,5.348000000000005
796,CC(C)CC(O)=O,10.7,11.397857142857148
797,o1cccn1,11.2,9.157499999999997
806,Nc1cccc(Cl)c1,9.8,10.803883333333319
807,Cc1cccc(O)c1,13.7,13.64350000000001
817,CC(=C)C(O)=O,12.0,12.955866666666674
821,CO,10.0,17.1966666666667
833,CBr,2.6,5.476499999999996
837,COC(=O)CC#N,9.9,8.63349999999999
838,CC1CCCCC1,1.0,0.9990000000000002
842,CC\C(C)=N\O,7.8,9.09700000000001
856,COC(=O)C(C)=C,5.4,8.138999999999996
858,CCCC(C)=O,4.7,5.000000000000002
862,C[S](=O)(=O)c1ccccc1,7.8,4.349999999999997
865,CC1=CN([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)C(=O)NC1=O,32.8,13.699500000000011
872,CSC=C,6.0,5.630833333333333
873,C[S](=O)(=O)C=C,4.8,5.917999999999996
880,ICI,5.5,5.759999999999998
