Mol_No,SMILES,actual,predict
10,COC(CC(OC)OC)OC,6.8,5.9825000000000035
23,FC(F)=C,3.6,3.6787499999999973
31,ClCC(Cl)CCl,3.4,4.307499999999996
44,CCc1ccccc1CC,1.0,4.416000000000001
49,SCCS,8.7,8.805500000000013
51,[CH2]=[C]=[CH2],6.8,5.127999999999999
54,FC(F)(F)c1cccc(c1)C(F)(F)F,0.0,0.8484999999999999
56,Cl\C=C(/Cl)C=C,2.8,3.637541666666665
58,CC(O)CCO,20.9,14.733000000000018
59,ClCCCCl,3.0,2.332500000000002
70,ClCC=CCCl,2.0,2.3585000000000016
81,CC=CBr,5.0,3.967299999999997
86,CCCCO,15.8,11.711000000000006
88,CCC=COC,5.2,5.4250000000000025
96,CCc1ccccc1Cl,2.2,4.3405
101,Clc1cccc2ccccc12,2.5,3.437000000000002
107,CCCCCCCO,11.7,10.720000000000006
109,CCCCCCO,12.5,11.147000000000006
113,CC1(O)CCCCC1,12.0,7.75644642857143
128,S1C=CSC1=C2SC=CS2,8.4,6.498500000000003
140,[O-][N+](=O)c1cccc(Cl)c1Cl,4.4,4.096000000000001
155,Cc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,4.9,4.2239999999999975
156,FC(F)(F)c1cc(Cl)ccc1Cl,2.4,1.0130000000000001
158,CCOC1CCC(OCC)O1,7.3,5.287000000000002
163,COc1c(Cl)cccc1Cl,6.5,6.777000000000008
168,CCN(CC)CCO,12.0,14.369500000000022
170,Nc1ccccn1,12.2,11.387200000000014
174,CC(C)Br,4.7,5.974999999999997
192,CCOCCCl,4.6,5.770500000000009
198,OC1CCC=C1,15.6,9.744499999999995
199,CCCCCCCCC(C)O,10.0,11.441499999999998
208,CCCCC(CC)CN,6.1,8.869166666666649
209,N#Cc1occc1,8.2,5.659000000000007
210,CCCCCC(C)O,11.7,11.64589999999999
218,CC1OCCO1,5.8,5.787500000000006
220,CCC(C)=C,1.3,3.9710000000000014
231,CCCC(C)O,13.3,15.99957142857145
233,OCCc1ccccc1,11.2,15.099833333333322
240,CCSC,5.3,3.3250000000000006
243,ClC(Cl)(Cl)C=C,3.4,3.181549999999999
244,FC(F)(F)c1ccc(Cl)c(Cl)c1,2.4,0.9064999999999999
260,ClCc1cccc(Cl)c1,2.6,4.234500000000007
265,CCCCC(O)CC,11.7,12.0255
270,COCCC#N,7.8,5.882000000000002
274,Cc1ccon1,11.8,5.091000000000001
277,CC(C)C(C)O,13.4,13.325321428571444
286,ClC[CH]=[C]=[CH2],6.7,3.2584999999999984
289,Clc1ccc(C=O)cc1,5.6,6.4784999999999995
294,CCOc1ccc(cc1)C(C)=O,6.4,6.0604999999999976
296,CCc1ccc(O)cc1,12.6,13.870000000000028
298,[O-][N+](=O)c1cc(F)ccc1F,3.7,3.725000000000003
306,Oc1ccc(cc1)[N+]([O-])=O,14.2,15.71300000000004
308,C=Cc1ccncc1,6.8,8.716499999999996
309,Oc1cc2[nH]ccc2cc1O,17.9,13.40138333333334
321,CC(=O)Nc1ccccc1,13.5,6.628500000000005
323,CC(=O)OC(C)=O,10.2,7.180499999999996
327,CC#N,6.1,5.884500000000005
331,CCOC(=O)CC(CC(=O)OCC)(OC(C)=O)C(=O)OCC,8.6,12.704000000000006
332,CC(=O)CC(C)=O,6.2,6.578499999999992
342,ClC(=O)C=C,5.4,6.528208333333332
344,OC(=O)CCCCC(O)=O,16.3,11.979999999999993
352,BrCC=C,4.9,4.918499999999996
361,C=CCN=C=S,8.5,6.417999999999991
376,CCN=[N+]=[N-],12.9,7.7185000000000015
377,ClC(Cl)c1ccccc1,2.4,3.4255000000000035
381,[nH]1cnc2ccccc12,11.0,8.025000000000011
382,o1ncc2ccccc12,8.8,5.420000000000004
394,CCCCOC(=O)c1ccccc1C(=O)OCc2ccccc2,3.1,5.328750000000003
398,C1CCC(CC1)C2CCCCC2,0.0,1.697999999999999
409,ClCBr,3.5,3.7889999999999997
411,BrC(Br)Br,7.0,6.713500000000005
413,BrC(=C)C=C,4.7,6.589875000000002
415,FC(F)(F)Br,0.0,0.7605000000000001
420,CCCCOC(O)(CC)OCC,10.2,10.330499999999999
422,CCCCOC=O,9.2,6.560500000000001
424,CCCCOC(=O)C(C)O,10.2,12.134041666666665
425,CCCCCCCC\C=C/CCCCCCCC(=O)OCCCC,4.2,4.916750000000005
428,C1CCOC1,5.9,7.524500000000002
433,CCCC(Cl)=O,4.8,5.3089999999999975
435,CC1(C)C2CCC(C2)C1=C,3.1,3.193700000000001
465,OC(=O)\C=C/c1ccccc1,10.6,7.350166666666672
467,CC1=CC(=O)OC1=O,11.2,8.000499999999999
